months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
0,1,0.1764705882352941,0,1,0,0,1,0,1,0.8079601990049752,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.3294117647058823,0,0,0,0,1,0,1,0.5169154228855721,0,1,0,0,0,1,0,0,0,0,0,0
3,1,0.2588235294117647,0,1,1,0,1,0,1,0.6562189054726368,1,1,0,0,0,0,0,0,1,0,0,0
1,1,0.2117647058823529,0,1,1,0,0,0,0,0.8706467661691543,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0.1411764705882353,0,0,1,0,1,0,1,0.299502487562189,1,1,0,0,1,0,0,0,0,0,0,0
0,0,0.1058823529411764,1,0,0,0,1,0,1,0.3114427860696517,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0.2352941176470588,0,1,0,0,1,0,0,0.317412935323383,0,1,1,0,1,0,0,0,0,0,0,1
1,1,0.2470588235294117,0,1,1,0,0,0,1,0.772636815920398,2,1,0,0,0,1,0,0,0,1,0,0
0,0,0.1764705882352941,0,0,0,0,1,0,0,0.0696517412935323,1,1,0,0,1,0,0,0,0,0,0,1
3,1,0.2588235294117647,0,0,1,0,1,0,1,0.8233830845771145,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0.2588235294117647,0,0,0,0,0,0,1,0.5263681592039802,2,1,0,0,0,1,0,0,0,0,0,1
1,1,0.0588235294117647,1,0,0,0,1,0,1,0.6059701492537314,0,1,0,0,0,1,0,0,0,0,0,0
3,0,0.0352941176470588,0,0,0,0,0,0,1,0.618407960199005,2,1,0,0,0,1,0,0,1,0,0,0
0,1,0.1647058823529411,0,0,0,0,1,0,1,0.7522388059701491,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.2588235294117647,1,0,1,0,1,0,1,0.3736318407960198,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0.2470588235294117,0,0,1,0,1,0,1,0.7975124378109453,0,1,0,0,0,1,0,0,1,0,0,0
4,1,0.1764705882352941,1,1,1,1,0,2,0,0.6084577114427862,0,1,1,0,1,0,0,0,0,0,0,0
2,1,0.2941176470588235,0,0,1,0,1,0,1,0.827363184079602,2,1,0,0,0,1,0,0,0,1,0,0
0,1,0.2823529411764706,0,0,1,0,1,0,1,0.7119402985074627,1,1,0,0,0,1,0,0,0,0,0,0
1,0,0.3176470588235294,0,0,0,0,1,0,1,0.7263681592039801,2,1,0,0,0,1,0,0,0,1,0,0
1,1,0.2470588235294117,0,1,0,1,1,0,1,0.6686567164179105,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.1411764705882353,0,0,0,0,1,0,1,0.5313432835820896,1,1,0,0,0,1,0,0,0,0,0,1
0,1,0.2705882352941176,0,0,0,0,1,0,1,0.5567164179104478,1,1,0,0,0,1,0,0,0,0,0,1
2,1,0.2352941176470588,0,1,0,0,0,0,1,0.8233830845771145,0,1,0,0,0,1,0,0,1,0,0,0
1,1,0.2941176470588235,1,0,0,0,1,1,1,0.7044776119402985,0,1,0,0,0,1,0,0,0,1,0,0
2,1,0.0352941176470588,0,1,0,0,1,0,1,0.7786069651741293,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0.1529411764705882,0,0,0,0,1,0,0,0.5233830845771144,1,1,1,0,0,1,0,0,0,0,0,1
2,1,0.3411764705882353,0,1,1,1,1,1,1,0.9323383084577114,1,1,0,0,0,0,0,0,1,0,0,0
0,0,0.1411764705882353,0,0,0,0,1,0,0,0.5059701492537313,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.1647058823529411,0,0,1,0,1,0,1,0.6,1,1,0,0,0,1,0,0,0,0,0,1
3,1,0.0235294117647058,0,0,0,0,1,0,1,0.7756218905472637,1,1,0,0,0,1,0,0,1,0,0,0
0,0,0.3176470588235294,0,0,1,0,0,0,0,0.5587064676616916,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0.1411764705882353,0,0,0,0,1,0,1,0.6597014925373134,0,1,0,0,0,1,0,0,0,0,0,1
1,1,0.1764705882352941,0,0,0,0,1,0,1,0.672139303482587,0,1,1,0,0,1,0,0,0,0,1,0
3,1,0.0941176470588235,0,1,0,0,1,1,1,0.8283582089552238,1,1,1,0,0,1,0,0,1,0,0,0
0,0,0.2470588235294117,0,0,0,0,1,0,1,0.5109452736318407,2,1,0,0,0,1,0,0,0,0,0,1
2,0,0.0823529411764705,0,0,1,0,0,0,1,0.2194029850746268,1,1,0,0,0,0,0,0,0,0,0,0
4,1,0.0588235294117647,0,0,1,0,1,0,1,0.800497512437811,0,1,0,0,0,1,0,0,1,0,0,0
4,1,0.2823529411764706,0,1,0,0,1,0,1,0.8154228855721393,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.1411764705882353,0,0,0,0,1,0,1,0.7492537313432835,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0.0823529411764705,0,1,1,0,1,0,1,0.7691542288557214,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.1294117647058823,0,0,0,0,1,0,0,0.0606965174129353,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0.188235294117647,0,0,0,1,1,0,0,0.8,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.1647058823529411,0,0,1,0,0,0,1,0.6134328358208956,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0.1176470588235294,0,0,1,1,1,0,1,0.8462686567164178,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0.3058823529411765,0,1,1,0,1,0,1,0.8427860696517412,2,1,1,0,0,1,0,0,0,0,0,0
2,1,0.1529411764705882,1,0,1,1,1,1,1,0.908457711442786,1,1,1,0,0,1,0,0,1,0,0,0
0,0,0.2823529411764706,1,0,1,0,1,0,0,0.4791044776119403,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0.1647058823529411,0,0,0,1,1,0,1,0.8139303482587064,1,1,1,0,0,1,0,0,0,0,0,0
4,1,0.1294117647058823,0,0,1,1,1,1,1,0.872636815920398,1,1,1,0,0,1,0,0,0,0,0,0
2,1,0.0235294117647058,0,0,0,0,1,0,1,0.5537313432835821,0,1,0,0,0,1,0,0,0,0,0,0
2,1,0.0235294117647058,0,0,0,0,1,0,1,0.7791044776119402,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0.3529411764705882,0,1,0,0,1,0,1,0.8258706467661691,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0.2941176470588235,0,0,0,0,1,0,1,0.2577114427860696,1,1,0,0,1,0,0,0,0,0,0,0
0,1,0.0705882352941176,0,0,0,0,1,0,1,0.572139303482587,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.2470588235294117,1,0,0,0,1,0,1,0.617412935323383,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0235294117647058,0,0,0,0,1,0,1,0.6228855721393034,1,1,0,0,0,1,0,0,0,0,0,0
3,1,0.1764705882352941,0,0,1,0,1,0,1,0.7223880597014924,1,1,1,0,0,1,0,0,1,0,0,0
0,0,0.1058823529411764,0,0,0,0,1,0,1,0.0681592039800995,2,1,0,0,0,0,0,0,0,0,0,0
1,0,0.3294117647058823,0,1,1,0,1,0,1,0.7054726368159204,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0.0352941176470588,0,0,0,0,1,0,1,0.6134328358208956,1,1,0,0,0,1,0,0,0,0,0,0
2,1,0.0941176470588235,0,1,0,0,0,0,1,0.8104477611940298,0,1,0,0,0,1,0,0,0,0,0,0
2,1,0.2117647058823529,1,0,1,0,1,0,1,0.6517412935323383,0,1,0,0,0,1,0,0,1,0,0,0
2,0,0.2470588235294117,1,0,0,0,1,0,1,0.5562189054726369,0,1,1,0,0,1,0,0,1,0,0,0
4,1,0.0705882352941176,1,1,1,1,1,2,0,0.7383084577114428,0,1,1,0,1,0,0,0,0,0,0,0
0,1,0.1647058823529411,0,0,1,0,1,0,1,0.8089552238805969,2,1,0,0,0,1,0,0,0,0,1,0
0,1,0.3058823529411765,0,0,1,0,1,0,1,0.6268656716417911,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.0235294117647058,0,0,0,0,1,0,0,0.3213930348258705,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0.2941176470588235,0,0,0,0,1,0,1,0.6666666666666666,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.0823529411764705,0,0,0,0,1,0,1,0.6646766169154228,0,1,0,0,0,1,0,0,0,0,0,0
3,1,0.1176470588235294,0,1,0,0,1,0,1,0.6094527363184079,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3411764705882353,0,0,0,0,1,0,1,0.5636815920398011,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.3529411764705882,1,1,0,0,1,0,1,0.8412935323383085,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.1529411764705882,0,0,0,0,1,0,1,0.6527363184079601,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.1294117647058823,0,0,1,0,1,0,0,0.6970149253731343,2,1,1,0,0,1,0,0,0,0,0,0
3,1,0.3411764705882353,0,0,1,0,0,0,1,0.8199004975124379,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0.0352941176470588,0,1,1,0,1,2,1,0.6199004975124378,2,1,0,0,0,0,0,0,0,0,0,0
1,1,0.2588235294117647,1,0,0,0,1,0,1,0.6029850746268656,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0.0588235294117647,1,0,0,0,1,0,0,0.2074626865671641,0,1,0,0,1,0,0,0,0,0,0,0
4,1,0.3529411764705882,0,1,1,0,1,1,1,0.8756218905472636,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3411764705882353,0,0,0,0,1,0,1,0.753731343283582,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.0705882352941176,0,1,0,0,1,0,0,0.7124378109452736,1,1,0,0,0,1,0,0,0,0,1,0
0,1,0.1764705882352941,0,1,1,0,1,0,1,0.8681592039800995,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.0823529411764705,0,0,0,0,1,0,0,0.5522388059701492,1,1,1,0,0,1,0,0,0,0,0,0
0,1,0.0823529411764705,1,0,0,0,1,0,0,0.3611940298507462,0,1,0,0,1,0,0,0,0,0,0,1
2,1,0.2,0,0,0,0,1,0,1,0.5771144278606964,2,1,0,0,0,1,0,0,0,1,0,0
0,0,0.0352941176470588,0,0,0,0,1,0,1,0.518905472636816,2,1,0,0,0,1,0,0,0,0,0,1
3,1,0.0588235294117647,1,1,1,1,1,0,0,0.9870646766169154,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0470588235294117,0,0,1,0,1,0,1,0.1109452736318407,0,1,0,0,1,0,0,0,0,0,0,1
2,1,0.3058823529411765,0,0,0,0,1,0,1,0.6711442786069651,1,1,0,0,0,1,0,0,0,1,0,0
1,1,0.3294117647058823,0,1,1,0,1,0,1,0.8746268656716417,0,1,0,0,0,1,0,0,0,1,0,0
2,1,0.2705882352941176,1,0,0,0,1,0,1,0.7223880597014924,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.611764705882353,0,0,0,0,1,0,0,0.2761194029850746,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0.0941176470588235,0,0,1,0,1,0,1,0.7582089552238807,0,1,1,0,0,1,0,0,0,0,0,1
3,1,0.1294117647058823,0,0,0,0,1,0,1,0.7706467661691543,2,1,0,0,0,1,0,0,0,0,0,0
4,1,0.2,0,1,1,0,1,1,1,0.8572139303482588,0,1,1,0,0,1,0,0,0,0,0,0
2,0,0.0352941176470588,0,1,0,0,1,0,1,0.2094527363184079,2,1,0,0,0,0,0,0,0,0,0,0
0,0,0.2352941176470588,0,0,0,0,1,0,1,0.2631840796019901,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.3176470588235294,0,0,0,0,1,0,0,0.6696517412935323,0,1,0,0,0,1,0,0,0,0,1,0
1,1,0.3176470588235294,0,0,0,0,1,0,1,0.6676616915422885,1,1,1,0,0,1,0,0,0,0,1,0
0,0,0.3529411764705882,0,0,0,0,1,0,1,0.6104477611940298,2,1,0,0,0,0,0,0,0,0,0,1
1,1,0.2941176470588235,1,0,0,0,1,0,1,0.7199004975124377,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0.2,1,1,0,0,1,0,1,0.7606965174129353,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.2352941176470588,0,0,0,0,1,0,1,0.5845771144278606,0,1,0,0,0,1,0,0,0,0,0,0
2,0,0.2588235294117647,0,1,0,1,1,1,1,0.8054726368159204,2,1,1,0,0,1,0,0,0,0,0,0
3,0,0.2352941176470588,1,0,0,0,0,0,0,0.6691542288557214,2,1,1,0,0,1,0,0,0,0,0,0
0,0,0.3176470588235294,0,1,0,0,1,0,1,0.5676616915422885,2,1,1,0,0,1,0,0,0,0,0,0
1,1,0.1294117647058823,0,1,1,0,1,0,1,0.8557213930348259,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0.0588235294117647,0,1,0,0,1,0,1,0.6164179104477612,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0235294117647058,0,0,0,0,1,0,1,0.5114427860696518,1,1,0,0,0,1,0,0,0,0,0,0
2,1,0.1764705882352941,0,0,0,0,1,0,1,0.6552238805970149,0,1,0,0,0,1,0,0,0,1,0,0
2,1,0.1764705882352941,0,1,0,0,1,0,1,0.6104477611940298,0,1,1,0,0,1,0,0,0,1,0,0
0,0,0.3058823529411765,0,0,0,0,1,0,1,0.1810945273631841,2,1,0,0,0,0,0,0,0,0,0,0
3,1,0.0823529411764705,1,0,0,0,0,0,0,0.617910447761194,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0.3411764705882353,0,0,1,0,1,0,1,0.2228855721393034,0,1,1,0,0,0,0,0,0,1,0,0
2,1,0.2117647058823529,0,0,1,1,0,1,1,0.8885572139303483,1,1,0,0,0,0,0,0,0,0,0,0
1,1,0.0823529411764705,0,0,1,0,1,0,1,0.8009950248756219,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.1294117647058823,0,0,0,0,1,0,1,0.5054726368159204,2,1,1,0,0,1,0,0,0,0,0,0
2,1,0.2235294117647058,0,0,1,0,1,0,1,0.8243781094527362,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.1764705882352941,0,0,0,0,1,0,0,0.2731343283582089,2,1,0,0,1,0,0,0,0,0,0,0
1,1,0.2352941176470588,0,0,0,1,1,0,1,0.8263681592039801,2,1,1,0,0,1,0,0,0,1,0,0
0,0,0.3529411764705882,0,1,1,1,0,0,1,0.7388059701492538,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.188235294117647,0,0,0,0,1,0,1,0.5592039800995025,2,1,1,0,0,1,0,0,0,0,0,0
0,0,0.2352941176470588,0,0,0,1,0,0,1,0.1134328358208954,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.188235294117647,0,0,0,0,1,0,1,0.517910447761194,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3058823529411765,0,0,1,0,1,0,1,0.8079601990049752,2,1,0,0,0,1,0,0,0,0,0,0
1,1,0.1411764705882353,0,1,0,0,1,0,1,0.7054726368159204,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.2235294117647058,0,0,0,0,1,0,1,0.0651741293532338,0,1,0,0,1,0,0,0,0,0,0,0
1,1,0.3176470588235294,0,0,0,0,1,0,1,0.4313432835820895,0,1,1,0,1,0,0,0,0,0,0,0
2,1,0.2117647058823529,0,0,0,0,1,0,1,0.7751243781094528,1,1,1,0,0,1,0,0,0,1,0,0
0,0,0.2588235294117647,0,0,0,0,1,0,1,0.5104477611940298,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.3176470588235294,0,0,1,0,0,0,1,0.6626865671641791,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.2235294117647058,0,0,0,0,1,0,1,0.5512437810945274,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.2,0,0,0,0,1,0,1,0.6577114427860695,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0.2235294117647058,0,0,0,0,1,0,0,0.2761194029850746,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.1411764705882353,0,0,0,0,1,0,1,0.6084577114427862,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0.0588235294117647,0,0,0,0,1,0,1,0.5328358208955224,0,1,0,0,0,1,0,0,0,0,0,0
3,1,0.1647058823529411,0,1,0,0,1,1,0,0.6980099502487562,2,1,1,0,0,0,0,0,0,0,0,0
0,0,0.1294117647058823,0,0,0,1,1,0,1,0.6532338308457711,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.3529411764705882,0,0,0,0,0,0,1,0.5134328358208955,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0.0352941176470588,0,1,0,0,1,0,0,0.663681592039801,2,1,0,0,0,1,0,0,0,1,0,0
1,1,0.3176470588235294,0,0,0,1,1,0,1,0.7189054726368159,0,1,0,0,0,1,0,0,0,0,0,0
2,0,0.0705882352941176,1,1,0,0,0,0,1,0.3736318407960198,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.017910447761194,0,1,1,0,0,0,1,0,0,0,0,1
0,0,0.3529411764705882,0,0,1,0,1,0,1,0.6601990049751243,2,1,1,0,0,1,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0258706467661691,2,1,1,0,0,0,1,0,0,0,0,1
4,0,0.2235294117647058,1,1,0,1,1,1,1,0.8681592039800995,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.3529411764705882,1,0,0,0,1,0,1,0.6656716417910448,1,1,0,0,0,1,0,0,0,0,0,1
4,1,0.0941176470588235,1,1,0,0,1,0,1,0.8641791044776118,0,1,1,0,0,1,0,0,0,0,0,0
1,1,0.2,0,0,1,0,1,0,0,0.7218905472636815,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.3176470588235294,1,0,0,1,1,0,1,0.8562189054726367,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.2235294117647058,0,0,0,0,0,0,1,0.5164179104477612,1,1,0,0,0,1,0,0,0,0,0,0
4,1,0.2235294117647058,1,1,0,0,1,1,1,0.7791044776119402,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.0588235294117647,0,0,0,0,1,0,1,0.5114427860696518,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0.3529411764705882,0,0,0,0,1,0,1,0.7069651741293532,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.0941176470588235,1,0,1,1,0,0,1,0.7766169154228855,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.0705882352941176,0,0,0,0,0,0,1,0.6646766169154228,2,1,0,0,0,1,0,0,0,0,0,1
0,0,0.3176470588235294,0,0,0,0,1,0,1,0.517910447761194,0,1,0,0,0,1,0,0,0,0,0,1
4,0,0.2352941176470588,0,0,0,0,1,1,1,0.2686567164179104,1,1,0,0,1,0,0,0,0,0,0,0
1,0,0.2588235294117647,0,0,0,0,1,0,0,0.5278606965174129,1,1,1,0,0,1,0,0,0,0,1,0
1,0,0.2117647058823529,0,0,0,0,1,0,1,0.5059701492537313,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0.2588235294117647,0,1,0,0,1,0,1,0.6741293532338308,0,1,0,0,0,1,0,0,0,0,0,1
3,0,0.1764705882352941,0,1,1,1,0,1,1,0.4144278606965174,2,1,0,0,1,0,0,0,0,0,0,0
0,1,0.0705882352941176,0,1,0,0,1,0,1,0.6039800995024875,0,1,0,0,0,1,0,0,0,0,1,0
3,1,0.1411764705882353,0,1,1,0,1,0,1,0.6661691542288557,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0470588235294117,0,1,1,0,1,0,1,0.7935323383084577,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0.2117647058823529,0,1,1,0,1,0,1,0.86318407960199,2,1,0,0,0,1,0,0,0,0,0,1
1,1,0.3058823529411765,0,1,1,0,1,0,1,0.7522388059701491,1,1,0,0,0,1,0,0,0,1,0,0
0,1,0.2588235294117647,0,0,0,0,1,0,1,0.654228855721393,2,1,0,0,0,1,0,0,0,0,0,0
1,0,0.2117647058823529,0,0,0,0,1,0,0,0.6,2,1,0,0,0,1,0,0,0,0,1,0
0,0,0.2235294117647058,0,0,0,0,1,0,1,0.0691542288557213,2,1,0,0,1,0,0,0,0,0,0,1
0,1,0.2235294117647058,0,0,0,1,1,0,0,0.3656716417910447,0,1,1,0,1,0,0,0,0,0,1,0
0,1,0.3176470588235294,0,0,0,0,1,0,1,0.7597014925373133,0,1,0,0,0,1,0,0,0,0,0,1
3,1,0.2705882352941176,0,1,1,0,1,0,1,0.8517412935323382,0,1,0,0,0,1,0,0,0,0,0,0
4,1,0.3411764705882353,0,1,1,0,1,0,1,0.8661691542288558,2,1,0,0,0,1,0,0,0,0,0,0
1,1,0.2705882352941176,0,1,0,0,1,0,1,0.7034825870646766,1,1,0,0,0,1,0,0,0,1,0,0
4,1,0.1529411764705882,0,1,1,1,1,1,1,0.9213930348258706,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0.2941176470588235,0,0,0,0,0,0,0,0.181592039800995,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0.2470588235294117,0,0,0,0,1,0,1,0.7582089552238807,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3529411764705882,0,1,0,0,1,0,1,0.7199004975124377,1,1,0,0,0,1,0,0,0,0,0,1
0,1,0.1294117647058823,0,0,0,0,0,0,1,0.6825870646766168,0,1,1,0,0,1,0,0,0,0,0,0
1,1,0.0705882352941176,0,0,1,0,1,0,1,0.8039800995024875,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0.0470588235294117,0,0,1,0,1,0,1,0.772636815920398,0,1,1,0,0,1,0,0,0,0,1,0
3,1,0.1294117647058823,0,1,0,1,1,0,1,0.7641791044776118,1,1,0,0,0,1,0,0,0,0,0,0
3,1,0.2705882352941176,1,0,1,0,1,0,1,0.8552238805970148,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.2588235294117647,0,0,0,0,1,0,1,0.7651741293532338,1,1,0,0,0,1,0,0,0,0,0,0
2,0,0.0705882352941176,0,0,0,0,1,0,1,0.7094527363184079,0,1,0,1,0,1,0,0,0,0,0,0
3,0,0.3411764705882353,1,0,0,0,1,0,0,0.664179104477612,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3411764705882353,0,1,0,0,1,0,1,0.7960199004975124,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0.1058823529411764,0,0,0,0,1,0,1,0.0741293532338308,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0.0705882352941176,0,1,0,0,1,0,1,0.5786069651741294,1,1,0,1,0,1,0,0,0,0,0,0
1,0,0.2117647058823529,1,0,0,0,1,0,0,0.216915422885572,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0.0588235294117647,0,1,0,0,1,0,1,0.5447761194029851,0,1,0,0,0,1,0,0,0,0,0,0
2,1,0.0235294117647058,0,1,1,0,1,0,1,0.6527363184079601,1,1,1,0,0,1,0,0,0,0,0,0
0,0,0.2941176470588235,0,0,0,0,1,0,1,0.5213930348258707,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.3058823529411765,1,1,0,0,0,0,1,0.763681592039801,0,1,0,0,0,1,0,0,0,0,0,0
4,1,0.2,0,0,1,1,0,1,1,0.873134328358209,2,1,0,0,0,1,0,0,0,0,0,0
2,1,0.3529411764705882,0,0,0,0,1,0,1,0.564179104477612,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.2235294117647058,0,0,0,1,1,0,1,0.308457711442786,2,1,1,0,1,0,0,0,0,0,0,0
0,1,0.0352941176470588,0,0,1,0,1,0,1,0.8328358208955223,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.2588235294117647,0,0,0,0,1,0,1,0.753731343283582,0,1,0,0,0,1,0,0,0,0,0,1
3,1,0.1058823529411764,1,0,0,0,1,0,1,0.5895522388059701,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.1411764705882353,0,0,0,0,1,0,1,0.5587064676616916,1,1,0,0,0,1,0,0,0,0,0,1
3,1,0.2235294117647058,0,0,1,0,1,0,1,0.8139303482587064,0,1,0,0,0,1,0,0,0,0,0,0
2,1,0.0352941176470588,1,0,0,0,1,0,0,0.8318407960199005,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.2117647058823529,0,0,0,0,1,0,0,0.0676616915422885,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0.2117647058823529,0,0,0,0,1,0,1,0.56318407960199,1,1,0,1,0,1,0,0,0,0,0,1
2,1,0.1411764705882353,0,1,1,0,1,0,1,0.8606965174129354,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.2705882352941176,0,0,0,0,0,0,1,0.6119402985074627,2,1,0,0,0,1,0,0,0,0,0,1
0,1,0.2235294117647058,0,1,0,0,1,0,1,0.8154228855721393,0,1,0,0,0,1,0,0,0,0,0,0
4,1,0.2941176470588235,0,1,1,1,1,1,0,0.9218905472636816,2,1,1,0,0,1,0,0,0,0,0,0
0,1,0.1529411764705882,0,0,0,0,0,0,1,0.5791044776119403,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.2117647058823529,0,1,0,0,1,0,1,0.726865671641791,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0705882352941176,0,0,1,0,1,0,1,0.7711442786069651,2,1,0,0,0,1,0,0,0,0,0,1
1,1,0.0588235294117647,0,1,0,0,1,0,1,0.6288557213930348,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.0941176470588235,0,0,1,0,1,0,0,0.7243781094527363,1,1,0,0,0,1,0,0,0,0,0,1
0,1,0.2117647058823529,0,0,1,0,1,0,0,0.6064676616915423,2,1,0,0,0,1,0,0,0,0,0,1
0,1,0.1176470588235294,0,0,0,0,1,0,1,0.5577114427860697,2,1,0,0,0,1,0,0,0,0,0,0
3,1,0.0352941176470588,0,0,1,0,1,0,0,0.8194029850746268,0,1,0,0,0,1,0,0,1,0,0,0
4,0,0.2823529411764706,1,1,0,1,1,2,1,0.5169154228855721,0,1,1,0,1,0,0,0,1,0,0,0
0,0,0.2470588235294117,0,0,0,0,1,0,0,0.5223880597014925,1,1,0,0,0,1,0,0,0,0,0,1
2,0,0.0470588235294117,1,1,0,0,1,0,1,0.6064676616915423,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0.0941176470588235,0,0,1,0,1,0,1,0.664179104477612,1,1,0,0,0,1,0,0,0,0,0,0
2,1,0.0470588235294117,0,0,0,0,1,0,1,0.7388059701492538,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3176470588235294,0,0,0,0,1,0,0,0.564179104477612,1,1,0,0,0,1,0,0,0,0,0,0
3,1,0.2470588235294117,1,0,0,0,1,0,1,0.8014925373134327,1,1,0,0,0,1,0,0,1,0,0,0
2,0,0.2941176470588235,0,0,0,0,1,0,1,0.617412935323383,0,1,1,0,0,1,0,0,0,0,0,0
4,1,0.2823529411764706,0,1,0,0,0,0,1,0.618905472636816,1,1,1,0,0,1,0,0,0,0,0,0
0,0,0.2941176470588235,0,1,0,0,1,0,1,0.6562189054726368,1,1,0,0,0,1,0,0,0,0,0,0
0,1,0.0470588235294117,0,0,1,0,1,0,1,0.7024875621890546,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0.3529411764705882,0,0,0,0,1,0,0,0.0701492537313432,2,1,0,0,1,0,0,0,0,0,0,0
0,1,0.3176470588235294,0,0,1,0,1,0,0,0.8268656716417909,2,1,0,0,0,1,0,0,0,0,0,0
